"Date","Price","Open","High","Low","Vol.","Change %"
"12/24/2018","249.05","250.27","250.88","248.21","","-0.49%"
"12/21/2018","250.27","252.33","253.68","249.85","","-0.83%"
"12/20/2018","252.37","250.31","253.54","248.21","","-0.72%"
"12/19/2018","254.20","250.73","254.43","250.27","","1.93%"
"12/18/2018","249.38","257.29","257.33","248.72","","-3.27%"
"12/17/2018","257.80","258.18","258.22","254.57","","-0.29%"
"12/14/2018","258.55","257.61","258.88","255.32","","-0.16%"
"12/13/2018","258.97","260.47","262.39","258.92","","-0.11%"
"12/12/2018","259.25","259.16","259.63","257.99","","0.11%"
"12/11/2018","258.97","256.58","260.19","255.23","","1.73%"
"12/10/2018","254.57","256.49","257.75","254.15","","-1.43%"
"12/07/2018","258.27","257.15","259.58","256.91","","0.60%"
"12/06/2018","256.72","257.01","257.29","253.54","","-1.12%"
"12/05/2018","259.63","258.92","259.81","256.96","","0.55%"
"12/04/2018","258.22","262.62","264.21","257.43","","-1.80%"
"12/03/2018","262.95","265.99","266.93","261.83","","0.79%"
"11/30/2018","260.89","261.59","262.01","259.16","","-0.07%"
"11/29/2018","261.08","262.01","263.23","260.56","","-0.85%"
"11/28/2018","263.32","257.05","263.74","256.49","","3.21%"
"11/27/2018","255.13","258.78","259.16","255.13","","-1.70%"
"11/26/2018","259.53","259.25","261.83","257.99","","-0.45%"
"11/23/2018","260.70","262.62","262.67","258.78","","-0.80%"
"11/21/2018","262.81","259.81","263.14","259.53","","1.14%"
"11/20/2018","259.86","261.69","266.51","258.60","","-1.07%"
"11/19/2018","262.67","260.52","263.51","259.30","","-0.13%"
"11/16/2018","263.00","258.97","263.32","257.38","","1.70%"
"11/15/2018","258.60","255.04","260.00","254.95","","1.28%"
"11/14/2018","255.32","252.56","256.02","251.62","","0.83%"
"11/13/2018","253.22","252.08","258.89","251.70","","0.41%"
"11/12/2018","252.19","254.08","254.24","252.10","","-0.24%"
"11/09/2018","252.80","256.40","256.55","252.16","","-1.87%"
"11/08/2018","257.62","258.35","258.72","254.59","","-0.67%"
"11/07/2018","259.37","257.82","260.97","257.77","","0.80%"
"11/06/2018","257.30","259.47","261.44","257.25","","-0.85%"
"11/05/2018","259.51","262.53","263.42","258.48","","-1.82%"
"11/02/2018","264.32","255.51","264.69","254.43","","3.14%"
"11/01/2018","256.27","250.57","256.41","248.87","","2.35%"
"10/31/2018","250.38","251.70","252.31","249.25","","-0.19%"
"10/30/2018","250.85","255.98","257.35","250.71","","-2.79%"
"10/29/2018","258.05","259.23","261.49","257.11","","-0.02%"
"10/26/2018","258.10","258.43","258.57","255.04","","-0.49%"
"10/25/2018","259.37","256.97","261.02","255.84","","-0.11%"
"10/24/2018","259.66","260.31","263.94","258.95","","-0.02%"
"10/23/2018","259.70","261.63","261.92","258.05","","-0.99%"
"10/22/2018","262.29","262.01","266.58","261.63","","0.27%"
"10/19/2018","261.59","258.20","262.48","257.30","","1.15%"
"10/18/2018","258.62","260.88","260.93","256.83","","-1.14%"
"10/17/2018","261.59","261.21","264.03","259.37","","-0.05%"
"10/16/2018","261.73","262.72","262.72","259.84","","-0.32%"
"10/15/2018","262.57","264.93","267.28","262.43","","-0.43%"
"10/12/2018","263.70","262.24","266.67","262.10","","-0.09%"
"10/11/2018","263.94","259.14","264.88","255.51","","0.81%"
"10/10/2018","261.82","264.46","265.07","261.44","","-0.93%"
"10/09/2018","264.27","260.79","264.98","259.00","","1.43%"
"10/08/2018","260.55","260.03","261.77","257.58","","0.15%"
"10/05/2018","260.17","261.92","263.09","258.85","","-0.52%"
"10/04/2018","261.54","265.63","269.82","261.30","","-1.99%"
"10/03/2018","266.86","265.12","267.05","263.42","","0.98%"
"10/02/2018","264.27","261.59","268.46","259.94","","0.68%"
"10/01/2018","262.48","263.56","265.26","259.47","","-0.62%"
"09/28/2018","264.13","262.01","264.83","260.31","","0.79%"
"09/27/2018","262.06","265.07","265.63","260.27","","-1.59%"
"09/26/2018","266.29","265.82","267.38","264.88","","0.16%"
"09/25/2018","265.87","262.95","268.13","262.67","","-0.44%"
"09/24/2018","267.05","266.48","269.92","266.39","","-0.75%"
"09/21/2018","269.07","259.33","270.06","259.23","","4.29%"
"09/20/2018","258.01","257.73","258.29","254.90","","0.39%"
"09/19/2018","257.02","256.64","259.23","255.89","","-0.04%"
"09/18/2018","257.11","248.03","257.87","247.98","","3.00%"
"09/17/2018","249.63","246.85","250.19","246.61","","0.19%"
"09/14/2018","249.16","252.88","254.10","248.03","","-1.38%"
"09/13/2018","252.64","252.59","255.84","251.93","","0.26%"
"09/12/2018","251.98","245.62","253.06","245.44","","2.08%"
"09/11/2018","246.85","247.23","250.57","243.18","","-0.25%"
"09/10/2018","247.46","246.28","248.26","245.11","","0.21%"
"09/07/2018","246.94","248.45","249.77","244.21","","-0.53%"
"09/06/2018","248.26","247.13","251.27","245.81","","1.01%"
"09/05/2018","245.77","244.82","246.80","244.07","","0.31%"
"09/04/2018","245.01","250.71","250.76","243.04","","-2.58%"
"08/31/2018","251.51","253.91","255.42","250.76","","-1.71%"
"08/30/2018","255.89","256.27","257.91","252.78","","-0.69%"
"08/29/2018","257.68","258.48","259.66","256.08","","-0.80%"
"08/28/2018","259.75","256.22","260.46","255.51","","0.97%"
"08/27/2018","257.25","256.45","258.10","255.79","","0.33%"
"08/24/2018","256.41","251.32","257.77","250.90","","1.70%"
"08/23/2018","252.12","251.51","252.73","248.31","","-0.60%"
"08/22/2018","253.63","254.10","255.14","251.51","","-0.66%"
"08/21/2018","255.32","253.06","256.17","252.92","","0.95%"
"08/20/2018","252.92","251.46","254.24","250.47","","1.45%"
"08/17/2018","249.30","248.36","250.19","246.52","","0.48%"
"08/16/2018","248.12","246.05","250.62","245.53","","2.05%"
"08/15/2018","243.13","254.24","254.29","242.75","","-4.51%"
"08/14/2018","254.62","259.18","259.42","254.29","","-1.76%"
"08/13/2018","259.18","259.17","261.66","257.70","","-0.42%"
"08/10/2018","260.27","263.10","263.12","259.21","","-0.82%"
"08/09/2018","262.41","261.89","267.26","261.89","","0.54%"
"08/08/2018","261.00","262.06","263.14","259.70","","-0.04%"
"08/07/2018","261.11","258.45","262.34","258.36","","0.75%"
"08/06/2018","259.16","261.39","261.63","256.98","","-1.16%"
"08/03/2018","262.20","258.74","263.95","257.03","","0.95%"
"08/02/2018","259.73","261.11","261.77","257.12","","-0.36%"
"08/01/2018","260.68","266.85","267.23","260.02","","-2.97%"
"07/31/2018","268.65","264.90","269.55","262.82","","1.42%"
"07/30/2018","264.90","265.71","266.14","261.82","","-0.36%"
"07/27/2018","265.85","266.85","268.79","265.66","","-0.57%"
"07/26/2018","267.37","269.84","270.07","265.80","","0.02%"
"07/25/2018","267.32","266.56","269.03","265.09","","0.25%"
"07/24/2018","266.66","261.68","268.89","260.68","","2.33%"
"07/23/2018","260.59","260.78","263.43","259.83","","-0.34%"
"07/20/2018","261.49","255.42","261.91","255.23","","2.24%"
"07/19/2018","255.75","262.01","262.10","253.66","","-2.34%"
"07/18/2018","261.87","261.16","262.48","257.83","","0.48%"
"07/17/2018","260.63","263.95","265.61","260.40","","-0.63%"
"07/16/2018","262.29","264.05","264.48","260.54","","-0.40%"
"07/13/2018","263.34","263.62","264.43","260.97","","-0.05%"
"07/12/2018","263.48","262.20","264.76","261.49","","1.22%"
"07/11/2018","260.30","261.44","262.86","257.88","","-3.38%"
"07/10/2018","269.41","272.40","272.73","267.04","","-0.37%"
"07/09/2018","270.41","271.88","272.87","269.65","","0.92%"
"07/06/2018","267.94","268.51","269.03","264.05","","-0.07%"
"07/05/2018","268.13","272.11","272.92","267.65","","-3.12%"
"07/03/2018","276.76","278.04","281.46","276.00","","-0.92%"
"07/02/2018","279.32","281.70","281.89","277.24","","-0.74%"
"06/29/2018","281.41","280.94","284.35","280.94","","-0.18%"
"06/28/2018","281.93","284.26","284.97","280.08","","-1.20%"
"06/27/2018","285.35","284.97","287.10","283.17","","-0.27%"
"06/26/2018","286.11","285.87","286.68","284.54","","0.20%"
"06/25/2018","285.54","290.33","290.33","285.54","","-1.30%"
"06/22/2018","289.29","289.10","291.04","288.20","","0.18%"
"06/21/2018","288.77","291.66","291.75","288.58","","-0.60%"
"06/20/2018","290.52","291.94","292.99","288.86","","-0.26%"
"06/19/2018","291.28","298.06","298.92","290.71","","-1.89%"
"06/18/2018","296.88","299.39","301.05","295.88","","-1.17%"
"06/15/2018","300.39","306.22","307.27","299.39","","-2.37%"
"06/14/2018","307.69","310.26","310.45","307.08","","-0.93%"
"06/13/2018","310.59","308.83","311.77","307.82","","0.13%"
"06/12/2018","310.20","310.12","311.89","309.08","","-0.23%"
"06/11/2018","310.91","313.78","313.96","309.91","","-1.30%"
"06/08/2018","314.99","311.43","315.35","310.10","","0.77%"
"06/07/2018","312.59","312.16","316.41","311.02","","0.40%"
"06/06/2018","311.35","305.01","311.97","304.81","","1.98%"
"06/05/2018","305.29","298.75","305.63","298.13","","2.04%"
"06/04/2018","299.18","297.18","299.71","295.13","","1.16%"
"06/01/2018","295.75","292.93","295.80","291.74","","1.09%"
"05/31/2018","292.55","292.74","295.13","290.78","","-0.13%"
"05/30/2018","292.93","291.69","293.31","287.40","","0.21%"
"05/29/2018","292.31","293.46","297.04","292.22","","-0.49%"
"05/25/2018","293.74","295.46","297.42","292.98","","-0.60%"
"05/24/2018","295.51","293.12","295.65","292.79","","0.83%"
"05/23/2018","293.07","297.94","298.09","291.60","","-1.96%"
"05/22/2018","298.94","295.08","300.52","294.75","","1.08%"
"05/21/2018","295.75","294.08","296.70","293.65","","1.14%"
"05/18/2018","292.41","293.98","294.89","291.74","","-0.82%"
"05/17/2018","294.84","293.89","295.94","292.93","","0.60%"
"05/16/2018","293.07","291.74","293.31","290.78","","0.47%"
"05/15/2018","291.69","294.89","296.03","289.69","","-1.20%"
"05/14/2018","295.22","297.37","298.80","293.70","","-0.60%"
"05/11/2018","296.99","296.65","298.28","296.08","","0.05%"
"05/10/2018","296.85","293.41","297.42","291.55","","1.72%"
"05/09/2018","291.83","291.88","292.84","290.21","","-0.05%"
"05/08/2018","291.98","294.17","294.98","287.78","","-0.65%"
"05/07/2018","293.89","293.89","296.18","292.45","","-0.21%"
"05/04/2018","294.51","295.56","296.32","291.69","","0.16%"
"05/03/2018","294.03","292.93","297.85","292.07","","0.39%"
"05/02/2018","292.88","293.55","294.55","291.93","","1.02%"
"05/01/2018","289.92","292.65","293.98","288.40","","-1.19%"
"04/30/2018","293.41","293.36","294.70","291.88","","0.15%"
"04/27/2018","292.98","298.61","299.76","291.36","","-2.18%"
"04/26/2018","299.52","300.90","301.33","296.99","","-0.62%"
"04/25/2018","301.38","300.95","303.14","299.71","","-0.21%"
"04/24/2018","302.00","299.42","304.29","299.14","","1.04%"
"04/23/2018","298.90","302.72","303.76","295.99","","-0.76%"
"04/20/2018","301.19","301.38","302.38","298.75","","0.05%"
"04/19/2018","301.04","303.10","306.77","299.23","","-0.87%"
"04/18/2018","303.67","296.13","305.53","295.84","","2.53%"
"04/17/2018","296.18","297.27","298.13","293.74","","-0.45%"
"04/16/2018","297.51","293.89","299.42","293.79","","0.81%"
"04/13/2018","295.13","294.84","297.08","293.93","","0.29%"
"04/12/2018","294.27","297.73","298.07","292.21","","-1.68%"
"04/11/2018","299.30","300.18","302.17","298.40","","-0.63%"
"04/10/2018","301.19","296.93","301.29","296.70","","1.94%"
"04/09/2018","295.46","292.03","295.96","291.79","","0.60%"
"04/06/2018","293.71","291.16","293.85","290.49","","-0.52%"
"04/05/2018","295.24","290.15","295.87","289.38","","2.12%"
"04/04/2018","289.10","293.71","294.43","285.26","","-1.73%"
"04/03/2018","294.19","293.37","294.57","292.41","","0.44%"
"04/02/2018","292.89","292.60","294.95","291.98","","0.81%"
"03/29/2018","290.54","288.28","292.70","288.09","","0.78%"
"03/28/2018","288.28","287.70","288.95","285.16","","0.05%"
"03/27/2018","288.14","289.05","290.34","285.98","","1.03%"
"03/26/2018","285.21","285.30","288.09","282.52","","-0.77%"
"03/23/2018","287.42","289.14","290.20","286.50","","-0.89%"
"03/22/2018","290.01","295.15","296.59","288.47","","-1.26%"
"03/21/2018","293.71","292.70","294.67","289.62","","0.68%"
"03/20/2018","291.74","295.96","297.07","290.97","","-1.43%"
"03/19/2018","295.96","295.82","297.88","293.71","","-0.82%"
"03/16/2018","298.41","299.23","302.40","296.83","","-0.64%"
"03/15/2018","300.33","303.69","303.98","298.51","","-0.98%"
"03/14/2018","303.31","300.57","306.48","300.57","","0.65%"
"03/13/2018","301.34","300.38","301.87","297.98","","0.45%"
"03/12/2018","300.00","301.24","301.82","298.65","","-0.38%"
"03/09/2018","301.15","295.10","302.16","293.51","","1.85%"
"03/08/2018","295.67","301.29","301.34","294.95","","-1.82%"
"03/07/2018","301.15","302.88","303.26","299.47","","-0.73%"
"03/06/2018","303.36","300.72","305.18","300.52","","0.99%"
"03/05/2018","300.38","300.24","300.76","297.31","","0.11%"
"03/02/2018","300.04","300.81","302.06","298.56","","0.05%"
"03/01/2018","299.90","301.24","302.16","297.69","","-0.30%"
"02/28/2018","300.81","305.23","305.33","300.52","","-1.70%"
"02/27/2018","306.00","310.03","310.65","303.84","","-1.18%"
"02/26/2018","309.65","310.75","312.72","308.69","","-0.26%"
"02/23/2018","310.46","310.99","312.19","308.49","","-0.87%"
"02/22/2018","313.20","305.95","313.30","305.13","","0.76%"
"02/21/2018","310.85","308.06","311.09","306.09","","0.73%"
"02/20/2018","308.59","308.83","309.89","307.39","","-1.68%"
"02/16/2018","313.87","313.68","315.98","312.82","","0.12%"
"02/15/2018","313.49","312.86","313.58","310.27","","0.32%"
"02/14/2018","312.48","304.70","312.48","303.31","","2.28%"
"02/13/2018","305.52","300.12","305.59","299.60","","2.45%"
"02/12/2018","298.21","297.64","299.25","296.14","","1.73%"
"02/09/2018","293.14","296.37","297.46","293.01","","-1.57%"
"02/08/2018","297.81","301.03","301.07","295.90","","-0.18%"
"02/07/2018","298.36","311.21","311.36","298.22","","-3.18%"
"02/06/2018","308.17","307.30","311.07","306.04","","-0.99%"
"02/05/2018","311.26","307.74","314.74","307.40","","1.05%"
"02/02/2018","308.03","310.35","313.49","305.90","","-0.67%"
"02/01/2018","310.10","310.01","310.63","307.64","","0.42%"
"01/31/2018","308.80","307.30","312.28","307.30","","0.20%"
"01/30/2018","308.17","309.67","309.81","304.60","","-0.16%"
"01/29/2018","308.65","311.41","312.57","308.36","","-0.16%"
"01/26/2018","309.14","310.68","311.94","307.88","","-0.54%"
"01/25/2018","310.83","312.08","314.74","310.59","","-0.37%"
"01/24/2018","311.99","302.90","313.29","302.42","","3.78%"
"01/23/2018","300.63","308.94","310.20","300.58","","-2.74%"
"01/22/2018","309.09","309.43","310.97","308.27","","0.34%"
"01/19/2018","308.03","309.86","312.42","307.74","","-0.36%"
"01/18/2018","309.14","309.14","310.63","308.27","","0.31%"
"01/17/2018","308.17","310.39","310.92","307.20","","-0.95%"
"01/16/2018","311.12","315.47","315.52","307.64","","0.03%"
"01/12/2018","311.02","312.95","313.92","310.78","","-0.45%"
"01/11/2018","312.42","313.49","314.60","310.20","","-0.08%"
"01/10/2018","312.66","312.13","316.29","311.07","","0.60%"
"01/09/2018","310.78","312.52","314.74","310.54","","-0.25%"
"01/08/2018","311.55","312.57","313.39","311.31","","-0.17%"
"01/05/2018","312.08","315.90","316.43","311.60","","-1.03%"
"01/04/2018","315.32","314.16","318.70","313.97","","0.17%"
"01/03/2018","314.79","315.18","315.90","312.76","","-0.63%"
"01/02/2018","316.77","316.53","318.99","315.76","","-0.68%"
"12/29/2017","318.95","319.91","320.11","315.42","","-0.24%"
"12/28/2017","319.72","316.82","320.88","316.63","","0.75%"
"12/27/2017","317.35","314.79","318.51","313.92","","0.11%"
"12/26/2017","317.01","313.20","318.80","313.10","","1.30%"
"12/22/2017","312.95","309.04","313.24","308.80","","0.59%"
"12/21/2017","311.12","308.75","311.12","307.74","","0.73%"
"12/20/2017","308.85","304.31","310.35","303.68","","1.41%"
"12/19/2017","304.55","302.18","304.98","300.97","","0.17%"
"12/18/2017","304.02","301.31","304.11","300.87","","0.37%"
"12/15/2017","302.90","297.15","303.05","296.33","","2.02%"
"12/14/2017","296.91","295.41","297.83","293.24","","0.62%"
"12/13/2017","295.08","291.79","295.32","291.60","","1.01%"
"12/12/2017","292.13","290.15","292.52","289.95","","0.38%"
"12/11/2017","291.02","287.83","291.69","286.38","","1.11%"
"12/08/2017","287.83","287.06","289.04","286.43","","0.47%"
"12/07/2017","286.48","287.49","289.42","285.27","","0.10%"
"12/06/2017","286.19","286.28","288.75","285.61","","0.53%"
"12/05/2017","284.69","298.60","298.94","284.54","","-4.66%"
"12/04/2017","298.60","300.54","301.21","298.02","","-0.08%"
"12/01/2017","298.85","296.72","302.03","296.62","","0.93%"
"11/30/2017","296.09","296.91","298.89","295.51","","-0.15%"
"11/29/2017","296.53","300.25","300.78","295.85","","-0.97%"
"11/28/2017","299.43","303.00","303.00","298.85","","-1.87%"
"11/27/2017","305.13","307.78","307.98","303.82","","-1.06%"
"11/24/2017","308.41","307.49","308.70","307.45","","1.03%"
"11/22/2017","305.27","303.92","305.95","303.63","","0.27%"
"11/21/2017","304.45","300.10","304.60","299.86","","1.12%"
"11/20/2017","301.07","297.83","301.12","296.96","","0.79%"
"11/17/2017","298.70","298.12","298.85","295.46","","0.63%"
"11/16/2017","296.82","297.30","299.33","295.56","","-0.18%"
"11/15/2017","297.35","296.91","298.12","295.41","","-0.32%"
"11/14/2017","298.31","303.10","303.92","297.06","","-1.58%"
"11/13/2017","303.10","300.25","305.01","298.45","","1.30%"
"11/10/2017","299.22","299.93","302.33","298.42","","-0.31%"
"11/09/2017","300.16","301.10","301.30","297.51","","-0.43%"
"11/08/2017","301.47","301.30","302.60","298.31","","0.33%"
"11/07/2017","300.47","306.98","307.52","299.93","","-2.17%"
"11/06/2017","307.13","304.94","308.30","304.79","","1.28%"
"11/03/2017","303.24","305.77","306.84","302.07","","-0.83%"
"11/02/2017","305.77","306.35","308.30","301.88","","0.03%"
"11/01/2017","305.67","306.25","309.32","304.60","","1.34%"
"10/31/2017","301.63","301.88","305.04","300.86","","-0.35%"
"10/30/2017","302.70","301.63","303.09","300.47","","0.27%"
"10/27/2017","301.88","306.84","307.28","299.10","","-2.33%"
"10/26/2017","309.07","309.56","311.17","307.18","","-0.17%"
"10/25/2017","309.61","310.53","310.97","306.01","","-0.47%"
"10/24/2017","311.07","313.74","314.67","309.56","","0.31%"
"10/23/2017","310.10","308.20","310.14","306.69","","0.71%"
"10/20/2017","307.91","309.07","312.24","305.96","","-0.06%"
"10/19/2017","308.10","308.88","309.76","305.38","","-0.33%"
"10/18/2017","309.12","312.19","312.82","308.49","","-0.55%"
"10/17/2017","310.83","314.08","314.72","310.10","","-1.34%"
"10/16/2017","315.06","303.34","317.00","303.34","","3.37%"
"10/13/2017","304.79","303.82","305.52","302.85","","0.43%"
"10/12/2017","303.48","300.76","304.99","299.98","","0.79%"
"10/11/2017","301.10","297.26","301.39","297.01","","1.15%"
"10/10/2017","297.69","297.26","298.62","294.97","","0.97%"
"10/09/2017","294.82","295.07","295.36","293.46","","0.06%"
"10/06/2017","294.63","296.67","297.21","293.75","","-0.57%"
"10/05/2017","296.33","288.11","296.58","288.02","","2.96%"
"10/04/2017","287.82","288.06","288.99","286.70","","-0.15%"
"10/03/2017","288.26","285.73","288.94","284.71","","0.27%"
"10/02/2017","287.48","288.70","289.13","285.78","","0.02%"
"09/29/2017","287.43","288.65","291.08","286.56","","-0.87%"
"09/28/2017","289.96","283.15","290.79","282.67","","1.76%"
"09/27/2017","284.95","283.93","286.95","283.49","","0.36%"
"09/26/2017","283.93","287.29","288.55","282.86","","-0.63%"
"09/25/2017","285.73","286.41","286.80","284.61","","-0.24%"
"09/22/2017","286.41","283.54","286.61","281.55","","0.34%"
"09/21/2017","285.44","285.97","286.99","284.22","","-1.16%"
"09/20/2017","288.79","289.72","291.03","287.72","","-0.02%"
"09/19/2017","288.84","288.75","290.16","287.77","","0.02%"
"09/18/2017","288.79","288.89","290.93","287.58","","0.68%"
"09/15/2017","286.85","288.55","289.09","285.44","","-0.29%"
"09/14/2017","287.68","289.72","290.20","285.68","","-0.79%"
"09/13/2017","289.96","296.09","296.19","288.99","","-1.81%"
"09/12/2017","295.31","297.01","298.42","293.71","","-0.98%"
"09/11/2017","298.23","295.85","299.83","295.85","","0.80%"
"09/08/2017","295.85","305.82","307.62","295.17","","-3.24%"
"09/07/2017","305.77","306.98","306.98","302.85","","-0.25%"
"09/06/2017","306.55","305.09","306.98","304.36","","0.75%"
"09/05/2017","304.26","307.81","309.07","303.09","","0.32%"
"09/01/2017","303.29","301.78","303.43","300.71","","0.63%"
"08/31/2017","301.39","301.73","304.79","300.61","","0.37%"
"08/30/2017","300.27","301.83","303.19","299.98","","-0.56%"
"08/29/2017","301.97","301.49","303.53","299.64","","0.60%"
"08/28/2017","300.17","298.72","302.02","298.57","","0.96%"
"08/25/2017","297.31","297.60","299.30","295.75","","0.00%"
"08/24/2017","297.31","292.39","298.67","292.39","","1.78%"
"08/23/2017","292.10","291.08","292.88","290.40","","-0.15%"
"08/22/2017","292.54","291.71","295.21","291.08","","0.20%"
"08/21/2017","291.96","288.70","294.05","288.45","","1.35%"
"08/18/2017","288.06","286.65","290.06","286.41","","0.01%"
"08/17/2017","288.02","290.98","291.47","287.14","","-0.50%"
"08/16/2017","289.47","283.10","291.91","282.86","","2.41%"
"08/15/2017","282.67","285.10","285.54","282.13","","-0.72%"
"08/14/2017","284.71","285.10","285.34","283.06","","-0.20%"
"08/11/2017","285.29","282.64","285.56","281.47","","0.28%"
"08/10/2017","284.49","287.91","287.91","283.76","","-0.80%"
"08/09/2017","286.78","288.01","289.42","285.75","","-0.52%"
"08/08/2017","288.27","285.49","288.52","283.39","","1.21%"
"08/07/2017","284.81","281.72","286.33","281.67","","0.76%"
"08/04/2017","282.65","283.29","283.93","280.74","","0.24%"
"08/03/2017","281.97","283.39","283.58","280.25","","-0.22%"
"08/02/2017","282.60","281.77","283.19","280.40","","0.12%"
"08/01/2017","282.26","284.07","284.17","280.99","","-0.36%"
"07/31/2017","283.29","284.61","286.03","282.31","","0.58%"
"07/28/2017","281.67","281.43","282.46","278.49","","-0.09%"
"07/27/2017","281.92","282.02","283.78","280.50","","0.19%"
"07/26/2017","281.38","278.00","284.51","278.00","","0.90%"
"07/25/2017","278.88","268.20","279.32","268.15","","4.02%"
"07/24/2017","268.10","266.54","268.30","266.29","","0.51%"
"07/21/2017","266.73","266.29","269.43","266.00","","0.24%"
"07/20/2017","266.10","265.65","266.73","264.53","","0.20%"
"07/19/2017","265.56","266.68","267.96","265.26","","-0.73%"
"07/18/2017","267.52","267.61","267.81","265.75","","0.24%"
"07/17/2017","266.88","263.30","268.15","263.30","","1.23%"
"07/14/2017","263.65","261.15","264.09","261.00","","1.11%"
"07/13/2017","260.76","262.91","264.18","260.76","","-0.84%"
"07/12/2017","262.96","262.67","264.38","262.18","","0.45%"
"07/11/2017","261.78","259.14","262.27","258.85","","0.93%"
"07/10/2017","259.38","260.46","260.66","257.82","","0.02%"
"07/07/2017","259.33","259.97","261.44","258.89","","-0.55%"
"07/06/2017","260.76","260.12","261.64","259.78","","0.06%"
"07/05/2017","260.61","263.01","263.50","259.04","","-1.22%"
"07/03/2017","263.84","264.77","265.70","263.16","","-0.67%"
"06/30/2017","265.61","263.94","266.00","263.06","","0.58%"
"06/29/2017","264.09","264.33","266.00","263.50","","0.73%"
"06/28/2017","262.18","260.22","262.27","259.58","","0.54%"
"06/27/2017","260.76","257.47","261.49","257.38","","0.87%"
"06/26/2017","258.50","258.06","260.22","257.33","","0.15%"
"06/23/2017","258.11","255.22","260.66","255.12","","0.94%"
"06/22/2017","255.71","255.42","257.18","253.55","","-0.19%"
"06/21/2017","256.20","252.13","256.74","250.57","","1.67%"
"06/20/2017","251.99","254.49","255.61","251.20","","-1.30%"
"06/19/2017","255.32","252.48","256.05","252.48","","1.05%"
"06/16/2017","252.67","253.95","254.04","251.89","","-0.06%"
"06/15/2017","252.82","253.75","254.49","251.69","","-0.27%"
"06/14/2017","253.51","254.73","256.35","253.31","","-0.82%"
"06/13/2017","255.61","257.93","258.22","254.04","","-0.70%"
"06/12/2017","257.40","259.51","260.03","256.95","","-1.22%"
"06/09/2017","260.59","256.17","260.83","255.57","","1.52%"
"06/08/2017","256.70","250.35","256.75","250.22","","2.25%"
"06/07/2017","251.05","251.24","251.49","249.32","","0.18%"
"06/06/2017","250.60","251.39","252.37","247.65","","-0.41%"
"06/05/2017","251.64","252.62","252.87","250.06","","-0.66%"
"06/02/2017","253.31","253.31","253.95","248.54","","-0.50%"
"06/01/2017","254.59","253.11","255.23","252.08","","0.29%"
"05/31/2017","253.85","253.06","254.54","251.34","","0.62%"
"05/30/2017","252.28","251.64","252.87","249.82","","-0.08%"
"05/26/2017","252.47","254.93","256.26","251.44","","-1.21%"
"05/25/2017","255.57","254.05","257.59","253.11","","0.54%"
"05/24/2017","254.19","253.95","254.98","251.49","","-0.48%"
"05/23/2017","255.42","254.19","255.52","253.21","","0.02%"
"05/22/2017","255.37","253.80","255.47","252.52","","0.54%"
"05/19/2017","254.00","249.62","254.49","249.03","","1.98%"
"05/18/2017","249.08","248.19","249.77","244.50","","-0.59%"
"05/17/2017","250.55","250.50","251.68","248.68","","-0.16%"
"05/16/2017","250.95","248.73","251.05","248.14","","0.45%"
"05/15/2017","249.82","249.37","251.59","248.54","","0.60%"
"05/12/2017","248.34","246.42","248.63","246.42","","0.64%"
"05/11/2017","246.77","246.17","251.00","245.68","","0.54%"
"05/10/2017","245.44","245.93","247.06","244.40","","-0.14%"
"05/09/2017","245.78","244.94","247.45","244.06","","0.18%"
"05/08/2017","245.34","246.22","247.31","243.47","","-1.38%"
"05/05/2017","248.78","247.70","249.13","246.37","","0.68%"
"05/04/2017","247.11","249.27","250.16","245.04","","-1.26%"
"05/03/2017","250.26","257.49","257.59","249.96","","-3.49%"
"05/02/2017","259.31","259.41","259.51","257.98","","-0.94%"
"05/01/2017","261.77","255.67","264.18","255.23","","2.03%"
"04/28/2017","256.56","255.33","257.24","254.69","","0.56%"
"04/27/2017","255.13","254.64","255.87","252.42","","-0.29%"
"04/26/2017","255.87","255.08","256.46","254.34","","0.37%"
"04/25/2017","254.93","252.37","255.62","252.37","","1.01%"
"04/24/2017","252.37","252.28","253.26","250.70","","0.55%"
"04/21/2017","251.00","251.14","253.85","249.86","","-0.23%"
"04/20/2017","251.59","249.13","252.67","247.90","","0.31%"
"04/19/2017","250.80","253.36","253.36","247.01","","0.34%"
"04/18/2017","249.96","255.96","256.16","248.73","","-2.66%"
"04/17/2017","256.80","255.67","258.28","254.64","","0.93%"
"04/13/2017","254.44","253.20","256.29","253.13","","0.96%"
"04/12/2017","252.01","258.09","258.11","251.07","","-2.37%"
"04/11/2017","258.13","258.26","259.57","255.73","","0.16%"
"04/10/2017","257.72","259.76","260.89","257.37","","-1.63%"
"04/07/2017","261.99","264.02","264.02","257.83","","-0.41%"
"04/06/2017","263.08","264.56","265.95","262.28","","-0.82%"
"04/05/2017","265.25","261.39","266.64","261.20","","2.60%"
"04/04/2017","258.52","257.73","259.02","256.79","","0.33%"
"04/03/2017","257.68","261.94","263.32","257.53","","-1.85%"
"03/31/2017","262.53","264.36","265.25","260.70","","-0.71%"
"03/30/2017","264.41","263.97","268.92","262.68","","-0.23%"
"03/29/2017","265.01","263.42","265.90","263.08","","0.06%"
"03/28/2017","264.86","260.31","264.96","258.87","","1.67%"
"03/27/2017","260.50","257.09","260.65","254.17","","0.04%"
"03/24/2017","260.40","259.96","261.89","259.17","","-0.51%"
