"Date","Price","Open","High","Low","Vol.","Change %"
"01/18/2023","44.2569","43.9964","44.5277","43.9734","","0.91%"
"01/17/2023","43.8563","43.5093","43.9369","43.2540","","0.78%"
"01/13/2023","43.5150","43.1613","43.5737","42.7833","","0.94%"
"01/12/2023","43.1099","42.8332","43.2715","42.7559","","0.64%"
"01/11/2023","42.8343","43.5523","43.8443","42.6395","","-1.68%"
"01/10/2023","43.5680","43.8090","44.1049","43.2723","","-0.71%"
"01/09/2023","43.8785","43.5806","44.2237","43.5322","","0.62%"
"01/06/2023","43.6097","43.9534","44.0517","43.4420","","-0.74%"
"01/05/2023","43.9369","44.0666","44.3685","43.7955","","-0.19%"
"01/04/2023","44.0221","44.9425","45.0053","43.9332","","-1.96%"
"01/03/2023","44.9009","45.5007","45.6362","44.7696","","-1.09%"
"12/30/2022","45.3962","45.8547","46.1054","45.2143","","-0.99%"
"12/29/2022","45.8489","46.0432","46.1674","45.7594","","-0.47%"
"12/28/2022","46.0664","45.7773","46.3836","45.5284","","0.65%"
"12/27/2022","45.7677","47.0507","47.0527","45.6798","","-2.73%"
"12/23/2022","47.0508","46.6620","47.1962","46.6387","","0.99%"
"12/22/2022","46.5903","46.7969","46.9934","46.1797","","-0.57%"
"12/21/2022","46.8579","46.4728","47.0821","46.4718","","0.80%"
"12/20/2022","46.4853","45.3208","46.5945","45.3208","","2.58%"
"12/19/2022","45.3169","45.1450","45.6111","45.0173","","0.57%"
"12/16/2022","45.0598","45.5252","45.6136","44.7662","","-0.94%"
"12/15/2022","45.4894","45.5875","46.2409","45.2155","","-0.16%"
"12/14/2022","45.5603","44.9913","45.8370","44.7927","","1.33%"
"12/13/2022","44.9622","44.2197","45.1209","44.1829","","1.63%"
"12/12/2022","44.2400","43.8002","44.2733","43.2891","","0.85%"
"12/09/2022","43.8650","44.0764","44.5079","43.7630","","-0.29%"
"12/08/2022","43.9941","44.1428","44.5347","43.9196","","0.00%"
"12/07/2022","43.9927","44.4415","44.6505","43.6575","","-1.02%"
"12/06/2022","44.4454","44.5359","44.9610","44.3302","","-0.07%"
"12/05/2022","44.4779","44.3926","45.2095","44.3316","","0.32%"
"12/02/2022","44.3345","44.9809","45.0367","44.1523","","-1.32%"
"12/01/2022","44.9277","45.2117","45.7568","44.7375","","-0.77%"
"11/30/2022","45.2775","44.6644","45.3617","44.6189","","1.32%"
"11/29/2022","44.6896","43.8701","44.9349","43.7667","","1.96%"
"11/28/2022","43.8314","44.0883","44.0951","43.1796","","-0.58%"
"11/25/2022","44.0854","44.3980","44.8307","44.0728","","-0.70%"
"11/23/2022","44.3980","44.6693","44.8831","44.0896","","-0.76%"
"11/22/2022","44.7371","44.2972","44.7578","44.2361","","1.12%"
"11/21/2022","44.2429","44.2406","44.6776","43.8327","","-0.32%"
"11/18/2022","44.3839","44.2091","44.8592","44.0499","","0.25%"
"11/17/2022","44.2749","45.1671","45.2504","44.0988","","-2.07%"
"11/16/2022","45.2097","45.3660","45.9124","45.0918","","-0.31%"
"11/15/2022","45.3486","45.2207","45.4330","44.4321","","0.45%"
"11/14/2022","45.1472","45.2810","45.4670","44.5203","","-0.33%"
"11/11/2022","45.2985","44.8876","45.6619","44.8490","","0.99%"
"11/10/2022","44.8536","44.3505","44.8851","43.9163","","1.13%"
"11/09/2022","44.3522","44.1007","44.6344","43.7619","","0.43%"
