"Date","Price","Open","High","Low","Vol.","Change %"
"04/13/2023","89.1865","90.2083","90.4763","89.1495","","-1.23%"
"04/12/2023","90.2998","88.4920","90.5826","88.2636","","2.02%"
"04/11/2023","88.5137","86.8946","88.5702","86.2317","","2.22%"
"04/10/2023","86.5924","87.7327","88.0585","86.5382","","-1.19%"
"04/06/2023","87.6349","86.9508","87.9064","86.4947","","0.11%"
"04/05/2023","87.5372","88.0802","88.2105","86.5925","","-0.12%"
"04/04/2023","87.6458","87.7870","88.7969","86.5056","","0.36%"
"04/03/2023","87.3309","86.7228","87.8847","85.7889","","6.28%"
"03/31/2023","82.1727","80.8696","82.1944","80.1203","","1.75%"
"03/30/2023","80.7610","78.9801","80.9890","78.8606","","1.92%"
"03/29/2023","79.2407","80.0877","80.7393","79.0452","","-0.31%"
"03/28/2023","79.4904","79.1321","80.2723","78.4588","","0.54%"
"03/27/2023","79.0669","75.1467","79.2407","75.0815","","5.13%"
"03/24/2023","75.2119","75.1576","76.4064","72.5839","","-1.00%"
"03/23/2023","75.9720","76.0806","77.7964","75.8091","","-1.33%"
"03/22/2023","76.9928","75.0924","77.1123","74.8426","","1.77%"
"03/21/2023","75.6571","73.2572","75.7331","72.6708","","2.73%"
"03/20/2023","73.6481","72.8554","73.7024","69.9016","","1.33%"
"03/17/2023","72.6816","75.3313","75.7874","71.1505","","-2.32%"
"03/16/2023","74.4083","73.9087","75.4616","71.5957","","1.15%"
"03/15/2023","73.5612","78.4805","78.9475","71.5631","","-5.25%"
"03/14/2023","77.6335","80.8370","81.0216","77.3403","","-4.57%"
"03/13/2023","81.3474","83.1283","83.9319","78.6760","","-2.44%"
"03/10/2023","83.3781","81.9555","83.8016","81.3691","","1.24%"
"03/09/2023","82.3573","83.4215","84.8658","82.2379","","-1.26%"
"03/08/2023","83.4107","84.5183","84.5726","82.8351","","-1.17%"
"03/07/2023","84.3989","87.7653","87.8847","84.2686","","-3.53%"
"03/06/2023","87.4829","85.9518","87.5481","85.1916","","0.97%"
"03/03/2023","86.6467","84.7029","86.7119","82.6614","","1.89%"
"03/02/2023","85.0396","84.5943","85.4739","84.0405","","0.62%"
"03/01/2023","84.5183","84.1817","84.5618","82.8677","","0.83%"
"02/28/2023","83.8233","82.4550","84.6160","82.4225","","1.82%"
"02/27/2023","82.3247","83.0414","83.5410","81.6080","","-0.86%"
"02/24/2023","83.0414","82.6397","83.2695","80.6958","","1.15%"
"02/23/2023","82.0967","80.9782","82.7157","80.5981","","1.90%"
"02/22/2023","80.5655","83.1609","83.2586","80.5329","","-3.06%"
"02/21/2023","83.1066","83.5627","84.4749","82.6288","","-0.22%"
"02/17/2023","83.2912","85.2893","85.3002","81.9990","","-2.79%"
